,paper_id,all_content,only_nouns,keywords
10,1700,"['comput', 'unmeasur', 'gener', 'vct', 'view', 'measur', 'view', 'comput', 'unmeasur', 'cone', 'beam', 'project', 'project', 'measur', 'gener', 'helic', 'volumetr', 'comput', 'tomographi', 'solv', 'characterist', 'problem', 'ultrahyperbol', 'differenti', 'equat', 'john', '1938', 'work', 'fourier', 'domain', 'convert', 'second', 'order', 'pde', 'famili', 'order', 'ordinari', 'differenti', 'equat', 'simpl', 'order', 'integr', 'use', 'solv', 'ode']","['comput', 'unmeasur', 'gener', 'vct', 'view', 'view', 'comput', 'cone', 'beam', 'project', 'project', 'gener', 'helic', 'volumetr', 'tomographi', 'characterist', 'problem', 'ultrahyperbol', 'differenti', 'equat', 'john', 'fourier', 'domain', 'convert', 'second', 'order', 'pde', 'famili', 'order', 'ordinari', 'differenti', 'equat', 'simpl', 'order', 'integr', 'solv', 'ode']","['comput', 'vct', 'simpl', 'fourier', 'equat', 'order', 'rang', 'medic', 'beam', 'imag', 'equat', 'ultrahyperbol', 'differenti', 'helic', 'unmeasur', 'cone', 'view', 'condit', 'gener', 'diagnost', 'volumetr', 'project', 'problem', 'domain', 'integr', 'ordinari', 'tomographi', 'comput', 'measur', 'characterist', 'solut']"
11,1605,"['grasp', 'heurist', 'mix', 'chines', 'postman', 'problem', 'arc', 'rout', 'problem', 'arp', 'consist', 'find', 'travers', 'graph', 'satisfi', 'condit', 'relat', 'link', 'graph', 'chines', 'postman', 'problem', 'cpp', 'aim', 'minimum', 'cost', 'tour', 'close', 'walk', 'travers', 'link', 'graph', 'undirect', 'cpp', 'link', 'edg', 'travers', 'way', 'direct', 'cpp', 'link', 'arc', 'travers', 'specifi', 'way', 'known', 'polynomi', 'solvabl', 'deal', 'mix', 'graph', 'have', 'edg', 'arc', 'problem', 'turn', 'hard', 'paper', 'present', 'heurist', 'algorithm', 'problem', 'call', 'mix', 'cpp', 'mcpp', 'base', 'greedi', 'random', 'adapt', 'search', 'procedur', 'grasp', 'techniqu', 'algorithm', 'test', 'compar', 'known', 'recent', 'method', 'literatur', 'wide', 'collect', 'randomli', 'gener', 'instanc', '200', 'node', '600', 'link', 'produc', 'encourag', 'comput', 'result', 'far', 'know', 'best', 'heurist', 'algorithm', 'mcpp', 'respect', 'solut', 'qualiti', 'publish']","['grasp', 'heurist', 'mix', 'chines', 'postman', 'problem', 'arc', 'problem', 'arp', 'travers', 'graph', 'condit', 'relat', 'link', 'chines', 'postman', 'problem', 'cpp', 'aim', 'minimum', 'cost', 'tour', 'walk', 'link', 'undirect', 'cpp', 'link', 'edg', 'way', 'cpp', 'link', 'specifi', 'way', 'solvabl', 'deal', 'mix', 'graph', 'edg', 'problem', 'hard', 'paper', 'present', 'heurist', 'algorithm', 'problem', 'mix', 'cpp', 'mcpp', 'greedi', 'adapt', 'search', 'procedur', 'grasp', 'techniqu', 'recent', 'method', 'literatur', 'wide', 'collect', 'instanc', 'node', 'link', 'encourag', 'comput', 'result', 'best', 'heurist', 'algorithm', 'mcpp', 'respect', 'solut', 'qualiti']","['arc', 'walk', 'metaheurist', 'algorithm', 'procedur', 'adapt', 'minimum', 'postman', 'graph', 'search', 'rout', 'grasp', 'travers', 'hard', 'close', 'optim', 'heurist', 'np', 'tour', 'random', 'chines', 'mix', 'problem', 'greedi', 'problem', 'cost']"
12,1640,"['integr', 'lim', 'inspir', 'softwar', 'manufactur', 'bless', 'come', 'form', 'fast', 'move', 'applic', 'area', 'case', 'lim', 'biotechnolog', 'drive', 'seat', 'inspir', 'develop', 'maintain', 'consist', 'rapid', 'creativ', 'level', 'innov', 'current', 'advanc', 'except', 'integr', 'link', 'initi', 'popular', 'activ', 'appear', 'come', 'product', 'minor']","['integr', 'inspir', 'softwar', 'manufactur', 'come', 'form', 'fast', 'applic', 'area', 'case', 'biotechnolog', 'seat', 'develop', 'rapid', 'creativ', 'level', 'current', 'advanc', 'except', 'integr', 'initi', 'popular', 'activ', 'product', 'minor']","['lim', 'manufactur', 'biotechnolog', 'softwar']"
13,1804,"['modul', 'placement', 'boundari', 'constraint', 'use', 'tree', 'modul', 'placement', 'problem', 'determin', 'ordin', 'logic', 'modul', 'chip', 'modul', 'overlap', 'cost', 'silicon', 'area', 'interconnect', 'length', 'optimis', 'shorten', 'connect', 'input', 'output', 'make', 'relat', 'modul', 'adjac', 'desir', 'place', 'modul', 'specif', 'boundari', 'chip', 'deal', 'boundari', 'constraint', 'explor', 'feasibl', 'condit', 'tree', 'boundari', 'constraint', 'develop', 'simul', 'anneal', 'base', 'algorithm', 'use', 'tree', 'unlik', 'previou', 'work', 'propos', 'algorithm', 'guarante', 'feasibl', 'tree', 'boundari', 'constraint', 'perturb', 'experiment', 'result', 'algorithm', 'obtain', 'smaller', 'silicon', 'area', 'recent', 'work', 'base', 'sequenc', 'pair']","['modul', 'placement', 'boundari', 'constraint', 'tree', 'placement', 'problem', 'determin', 'logic', 'modul', 'chip', 'cost', 'silicon', 'area', 'interconnect', 'length', 'shorten', 'connect', 'output', 'relat', 'modul', 'adjac', 'place', 'modul', 'specif', 'boundari', 'chip', 'deal', 'boundari', 'constraint', 'feasibl', 'condit', 'boundari', 'constraint', 'algorithm', 'tree', 'previou', 'work', 'algorithm', 'guarante', 'feasibl', 'tree', 'boundari', 'constraint', 'perturb', 'experiment', 'result', 'smaller', 'silicon', 'area', 'recent', 'work', 'sequenc', 'pair']","['boundari', 'modul', 'placement', 'interconnect', 'logic', 'algorithm', 'b*', 'tree', 'simul', 'constraint', 'silicon', 'anneal', 'area', 'length']"
14,1814,"['control', 'integr', 'process', 'dead', 'time', 'quantit', 'analysi', 'ibid', '285', '2002', 'differ', 'control', 'scheme', 'integr', 'process', 'dead', 'time', 'result', 'disturb', 'respons', 'shown', 'respons', 'subid', 'necessari', 'quantit', 'analys', 'achiev', 'specif', 'robust', 'stabil', 'region', 'control', 'paramet', 'quantit', 'determin', 'compromis', 'disturb', 'respons', 'robust', 'specif', 'normalis', 'maximum', 'dynam', 'error', 'maximum', 'decay', 'rate', 'normalis', 'control', 'action', 'bound', 'approxim', 'recoveri', 'time', 'use', 'characteris', 'step', 'disturb', 'respons', 'shown', 'attempt', 'obtain', 'normalis', 'dynam', 'error', 'tau', 'sub', 'imposs', 'suffici', 'condit', 'rel', 'gain', 'uncertainti', 'bound', 'squar', 'root']","['control', 'integr', 'process', 'dead', 'time', 'quantit', 'analysi', 'ibid', 'differ', 'control', 'integr', 'process', 'dead', 'time', 'disturb', 'respons', 'respons', 'subid', 'necessari', 'achiev', 'specif', 'stabil', 'region', 'paramet', 'compromis', 'disturb', 'respons', 'robust', 'specif', 'maximum', 'dynam', 'error', 'maximum', 'decay', 'rate', 'control', 'action', 'approxim', 'recoveri', 'time', 'characteris', 'step', 'disturb', 'respons', 'attempt', 'normalis', 'dynam', 'error', 'tau', 'sub', 'imposs', 'suffici', 'condit', 'rel', 'gain', 'uncertainti', 'squar', 'root']","['dead', 'suffici', 'gain', 'recoveri', 'stabil', 'dynam', 'region', 'decay', 'step', 'analysi', 'maximum', 'process', 'rate', 'error', 'control', 'approxim', 'robust', 'time', 'respons', 'condit', 'action', 'bound', 'disturb', 'robust', 'quantit', 'uncertainti', 'integr']"
15,151,"['extend', 'ctl', 'action', 'real', 'time', 'paper', 'present', 'logic', 'atctl', 'intend', 'use', 'model', 'check', 'model', 'specifi', 'lightweight', 'version', 'unifi', 'model', 'languag', 'uml', 'defin', 'formal', 'semant', 'luml', 'model', 'paper', 'goal', 'specif', 'languag', 'properti', 'fit', 'luml', 'luml', 'includ', 'state', 'action', 'real', 'time', 'atctl', 'extend', 'ctl', 'concurr', 'action', 'real', 'time', 'base', 'earlier', 'extens', 'ctl', 'nicola', 'vaandrag', 'actl', '1990', 'alur', 'tctl', '1993', 'make', 'easier', 'adapt', 'exist', 'model', 'checker', 'atctl', 'check', 'properti', 'specifi', 'atctl', 'model', 'specifi', 'luml', 'small', 'exampl', 'use', 'krono', 'model', 'checker']","['ctl', 'action', 'real', 'time', 'paper', 'present', 'logic', 'atctl', 'model', 'model', 'lightweight', 'version', 'model', 'languag', 'uml', 'formal', 'semant', 'luml', 'model', 'paper', 'goal', 'specif', 'languag', 'properti', 'luml', 'luml', 'state', 'action', 'real', 'time', 'atctl', 'ctl', 'concurr', 'action', 'real', 'time', 'extens', 'actl', 'alur', 'tctl', 'easier', 'adapt', 'model', 'checker', 'check', 'properti', 'atctl', 'model', 'small', 'exampl', 'krono', 'model', 'checker']","['time', 'semant', 'check', 'specif', 'formal', 'logic', 'model', 'real', 'model', 'languag', 'atctl', 'checker', 'tree', 'unifi', 'comput', 'krono', 'model', 'action']"
16,1893,"['close', 'loop', 'model', 'set', 'valid', 'stochast', 'framework', 'deal', 'probabilist', 'model', 'set', 'valid', 'assum', 'dynam', 'multi', 'input', 'multi', 'output', 'mimo', 'plant', 'describ', 'model', 'set', 'unstructur', 'uncertainti', 'identif', 'experi', 'perform', 'close', 'loop', 'necessari', 'suffici', 'condit', 'deriv', 'consist', 'model', 'set', 'stabil', 'control', 'close', 'loop', 'frequenc', 'domain', 'experiment', 'data', 'fded', 'condit', 'euclidean', 'norm', 'complex', 'vector', 'involv', 'complex', 'vector', 'depend', 'linearli', 'disturb', 'measur', 'error', 'base', 'condit', 'analyt', 'formula', 'deriv', 'sampl', 'unfalsifi', 'probabl', 'sup', 'model', 'set', 'asymptot', 'statist', 'properti', 'sup', 'briefli', 'discuss', 'numer', 'exampl', 'includ', 'illustr', 'effici', 'suggest', 'method', 'model', 'set', 'qualiti', 'evalu']","['close', 'loop', 'model', 'valid', 'stochast', 'framework', 'deal', 'probabilist', 'model', 'valid', 'dynam', 'multi', 'input', 'multi', 'output', 'mimo', 'plant', 'model', 'set', 'unstructur', 'uncertainti', 'identif', 'experi', 'close', 'loop', 'necessari', 'suffici', 'condit', 'consist', 'model', 'control', 'loop', 'frequenc', 'domain', 'experiment', 'data', 'condit', 'euclidean', 'norm', 'complex', 'vector', 'complex', 'vector', 'linearli', 'disturb', 'measur', 'error', 'condit', 'analyt', 'formula', 'sampl', 'unfalsifi', 'probabl', 'sup', 'model', 'asymptot', 'statist', 'properti', 'briefli', 'numer', 'exampl', 'illustr', 'effici', 'method', 'model', 'qualiti', 'evalu']","['stabil', 'vector', 'suffici', 'complex', 'model', 'statist', 'norm', 'valid', 'multi', 'necessari', 'frequenc', 'loop', 'close', 'control', 'asymptot', 'uncertainti', 'experiment', 'control', 'plant', 'probabilist', 'properti', 'set', 'framework', 'euclidean', 'output', 'domain', 'unstructur', 'condit', 'data', 'mimo', 'robust', 'input', 'uncertainti', 'stochast']"
17,1504,"['design', 'human', 'center', 'distribut', 'inform', 'system', 'comput', 'system', 'design', 'accord', 'engin', 'technolog', 'principl', 'typic', 'difficult', 'learn', 'use', 'field', 'human', 'comput', 'interact', 'interfac', 'design', 'human', 'factor', 'signific', 'contribut', 'eas', 'use', 'primarili', 'concern', 'interfac', 'system', 'user', 'structur', 'fundament', 'design', 'truli', 'human', 'center', 'system', 'emerg', 'paradigm', 'human', 'center', 'comput', 'hcc', 'taken', 'form', 'offer', 'new', 'look', 'design', 'hcc', 'requir', 'mere', 'design', 'artifici', 'agent', 'supplement', 'human', 'agent', 'dynam', 'interact', 'distribut', 'compos', 'human', 'artifici', 'agent', 'context', 'situat', 'indispens', 'factor', 'success', 'appli', 'methodolog', 'design', 'prototyp', 'human', 'center', 'intellig', 'flight', 'surgeon', 'consol', 'nasa', 'johnson', 'space', 'center', 'articl', 'present', 'methodolog', 'design', 'human', 'center', 'comput', 'system', 'use', 'electron', 'medic', 'record', 'emr', 'system']","['human', 'distribut', 'inform', 'system', 'comput', 'system', 'engin', 'technolog', 'principl', 'difficult', 'learn', 'use', 'field', 'human', 'comput', 'interact', 'interfac', 'design', 'human', 'factor', 'signific', 'contribut', 'concern', 'interfac', 'system', 'user', 'structur', 'fundament', 'human', 'system', 'paradigm', 'human', 'hcc', 'form', 'new', 'look', 'design', 'hcc', 'design', 'artifici', 'agent', 'supplement', 'human', 'agent', 'dynam', 'interact', 'compos', 'human', 'artifici', 'agent', 'context', 'indispens', 'factor', 'methodolog', 'prototyp', 'human', 'intellig', 'flight', 'surgeon', 'consol', 'johnson', 'space', 'center', 'articl', 'methodolog', 'human', 'system', 'electron', 'medic', 'record', 'system']","['surgeon', 'flight', 'system', 'center', 'cognit', 'analysi', 'record', 'medic', 'inform', 'human', 'space', 'nasa', 'intellig', 'artifici', 'comput', 'agent', 'distribut', 'multipl', 'consol', 'johnson', 'electron', 'center', 'interfac', 'design', 'factor', 'interact', 'comput', 'level']"
18,1541,"['at89c51', 'flash', 'memori', 'programm', 'face', 'plethora', 'applic', 'design', 'essenti', 'versatil', 'microcontrol', 'hand', 'author', 'describ', 'at89c51', 'microcontrol', 'start', 'inexpens', 'microcontrol', 'programm']","['at89c51', 'flash', 'memori', 'programm', 'plethora', 'applic', 'essenti', 'versatil', 'microcontrol', 'hand', 'author', 'at89c51', 'microcontrol', 'inexpens', 'microcontrol', 'programm']","['at89c51/52', 'microcontrol', 'programm', 'microcontrol', 'flash', 'devic', 'programm', 'memori']"
19,1680,"['minim', 'weight', 'number', 'earli', 'tardi', 'job', 'common', 'window', 'involv', 'locat', 'penalti', 'studi', 'singl', 'machin', 'schedul', 'problem', 'minim', 'weight', 'number', 'earli', 'tardi', 'job', 'common', 'window', 'non', 'preemptiv', 'simultan', 'avail', 'job', 'job', 'incur', 'earli', 'tardi', 'penalti', 'earli', 'tardi', 'respect', 'common', 'window', 'given', 'schedul', 'window', 'size', 'given', 'paramet', 'window', 'locat', 'decis', 'variabl', 'object', 'problem', 'schedul', 'minim', 'weight', 'number', 'earli', 'tardi', 'job', 'locat', 'penalti', 'problem', 'complet', 'ordinari', 'sens', 'develop', 'dynam', 'program', 'base', 'pseudo', 'polynomi', 'algorithm', 'conduct', 'comput', 'experi', 'result', 'perform', 'dynam', 'algorithm', 'good', 'term', 'memori', 'requir', 'cpu', 'time', 'provid', 'polynomi', 'time', 'algorithm', 'special', 'case']","['number', 'earli', 'tardi', 'job', 'common', 'window', 'locat', 'penalti', 'studi', 'singl', 'machin', 'problem', 'minim', 'number', 'earli', 'tardi', 'job', 'common', 'window', 'non', 'preemptiv', 'avail', 'job', 'job', 'earli', 'tardi', 'penalti', 'earli', 'tardi', 'respect', 'common', 'window', 'schedul', 'window', 'size', 'paramet', 'window', 'locat', 'decis', 'variabl', 'object', 'problem', 'schedul', 'minim', 'number', 'earli', 'tardi', 'job', 'penalti', 'problem', 'complet', 'ordinari', 'sens', 'dynam', 'program', 'pseudo', 'polynomi', 'algorithm', 'conduct', 'comput', 'experi', 'result', 'perform', 'dynam', 'algorithm', 'good', 'term', 'memori', 'requir', 'cpu', 'time', 'polynomi', 'time', 'algorithm', 'special', 'case']","['algorithm', 'earli', 'variabl', 'dynam', 'job', 'polynomi', 'program', 'locat', 'tardi', 'np', 'common', 'singl', 'penalti', 'pseudo', 'complet', 'machin', 'problem', 'schedul', 'decis', 'window']"
20,1785,"['effect', 'male', 'orient', 'comput', 'game', 'cultur', 'career', 'comput', 'industri', 'career', 'comput', 'industri', 'view', 'evid', 'conspicu', 'gender', 'gap', 'number', 'male', 'femal', 'employe', 'gap', 'observ', 'colleg', 'level', 'male', 'domin', 'femal', 'pursu', 'obtain', 'degre', 'comput', 'scienc', 'question', 'research', 'paper', 'intend', 'male', 'domin', 'come', 'comput', 'relat', 'matter', 'author', 'trace', 'question', 'comput', 'game', 'comput', 'game', 'fun', 'medium', 'provid', 'mean', 'individu', 'comput', 'liter', 'engag', 'spatial', 'learn', 'cognit', 'process', 'abil', 'game', 'market', 'exclus', 'male', 'femal', 'distinct', 'disadvantag', 'male', 'comput', 'liter', 'play', 'comput', 'game', 'provid', 'easi', 'lead', 'advanc', 'util', 'comput', 'program', 'femal', 'tend', 'turn', 'male', 'stereotyp', 'market', 'associ', 'game', 'begin', 'gender', 'gap']","['effect', 'male', 'comput', 'cultur', 'career', 'comput', 'industri', 'career', 'comput', 'industri', 'evid', 'conspicu', 'gender', 'gap', 'number', 'male', 'femal', 'employe', 'observ', 'colleg', 'level', 'male', 'femal', 'degre', 'comput', 'scienc', 'question', 'research', 'paper', 'male', 'domin', 'comput', 'relat', 'matter', 'question', 'comput', 'game', 'comput', 'game', 'medium', 'provid', 'individu', 'comput', 'liter', 'engag', 'spatial', 'cognit', 'process', 'abil', 'game', 'male', 'femal', 'distinct', 'disadvantag', 'male', 'comput', 'comput', 'game', 'easi', 'lead', 'util', 'comput', 'femal', 'male', 'stereotyp', 'game', 'gender', 'gap']","['career', 'degre', 'gap', 'cognit', 'stereotyp', 'industri', 'game', 'learn', 'market', 'femal', 'comput', 'spatial', 'process', 'literaci', 'male', 'scienc', 'gender', 'employe']"
21,1479,"['agre', 'autom', 'diagnost', 'aid', 'studi', 'user', 'concurr', 'strategi', 'autom', 'diagnost', 'aid', 'perfectli', 'reliabl', 'produc', 'unwarr', 'level', 'disus', 'oper', 'present', 'studi', 'user', 'tendenc', 'agre', 'disagre', 'autom', 'diagnost', 'aid', 'examin', 'condit', 'aid', 'perfectli', 'reliabl', 'aid', 'diagnosi', 'accur', 'unaid', 'diagnosi', 'complet', 'opaqu', 'afford', 'user', 'addit', 'inform', 'base', 'diagnosi', 'result', 'reveal', 'user', 'adopt', 'strategi', 'agre', 'aid', 'maxim', 'number', 'correct', 'diagnos', 'trial', 'user', 'adopt', 'probabl', 'match', 'strategi', 'agreement', 'disagr', 'rate', 'match', 'rate', 'correct', 'incorrect', 'diagnos', 'aid', 'probabl', 'match', 'strategi', 'result', 'diagnost', 'accuraci', 'score', 'lower', 'maxim', 'possibl', 'user', 'adopt', 'maxim', 'strategi', 'higher', 'self', 'rate', 'problem', 'solv', 'decis', 'make', 'skill', 'accur', 'estim', 'aid', 'reliabl', 'confid', 'diagnosi', 'trial', 'agre', 'aid', 'potenti', 'applic', 'find', 'includ', 'design', 'interfac', 'train', 'solut', 'facilit', 'adopt', 'effect', 'concurr', 'strategi', 'user', 'autom', 'diagnost', 'aid']","['diagnost', 'aid', 'studi', 'user', 'concurr', 'strategi', 'diagnost', 'aid', 'reliabl', 'produc', 'unwarr', 'level', 'disus', 'oper', 'studi', 'user', 'tendenc', 'diagnost', 'aid', 'condit', 'aid', 'reliabl', 'aid', 'diagnosi', 'accur', 'diagnosi', 'opaqu', 'user', 'addit', 'inform', 'base', 'diagnosi', 'result', 'user', 'strategi', 'aid', 'number', 'correct', 'trial', 'user', 'probabl', 'strategi', 'agreement', 'disagr', 'rate', 'rate', 'correct', 'incorrect', 'aid', 'probabl', 'strategi', 'diagnost', 'accuraci', 'score', 'possibl', 'user', 'maxim', 'strategi', 'higher', 'self', 'rate', 'problem', 'decis', 'make', 'skill', 'aid', 'reliabl', 'confid', 'diagnosi', 'trial', 'aid', 'potenti', 'applic', 'find', 'design', 'interfac', 'train', 'solut', 'adopt', 'effect', 'concurr', 'strategi', 'user', 'diagnost', 'aid']","['diagnost', 'concurr', 'user', 'problem', 'system', 'probabl', 'strategi', 'autom', 'rate', 'match', 'disagr', 'solv', 'reliabl', 'maxim', 'fault', 'complex', 'diagnosi', 'aid']"
22,1866,"['track', 'sensor', 'failur', 'studi', 'reliabl', 'sensor', 'failur', 'asymptot', 'track', 'problem', 'linear', 'time', 'invari', 'system', 'use', 'factor', 'approach', 'plant', 'output', 'compens', 'degre', 'freedom', 'necessari', 'suffici', 'condit', 'present', 'gener', 'problem', 'simpl', 'solut', 'given', 'problem', 'stabl', 'plant']","['sensor', 'failur', 'studi', 'sensor', 'failur', 'asymptot', 'problem', 'linear', 'time', 'invari', 'system', 'factor', 'approach', 'plant', 'output', 'compens', 'degre', 'freedom', 'necessari', 'suffici', 'condit', 'gener', 'problem', 'simpl', 'solut', 'problem', 'stabl', 'plant']","['system', 'suffici', 'approach', 'freedom', 'invari', 'necessari', 'asymptot', 'reliabl', 'sensor', 'plant', 'factor', 'condit', 'time', 'degre', 'problem', 'output', 'failur', 'track', 'linear', 'compens']"
23,1539,"['comment', 'recent', 'method', 'simultan', 'determin', 'polynomi', 'zero', 'note', 'comment', 'recent', 'result', 'concern', 'simultan', 'method', 'fourth', 'order', 'find', 'complex', 'zero', 'circular', 'interv', 'arithmet', 'main', 'discuss', 'direct', 'rediscov', 'iter', 'formula', 'modif', 'present', 'recent', 'sun', 'kosmol', '2001', 'present', 'comment', 'includ', 'critic', 'part', 'paper', 'petkov', 'trickov', 'herceg', '1998', 'sun', 'kosmol', '2001', 'treat', 'subject']","['comment', 'recent', 'method', 'simultan', 'determin', 'polynomi', 'zero', 'note', 'comment', 'recent', 'result', 'simultan', 'method', 'fourth', 'order', 'complex', 'zero', 'circular', 'interv', 'arithmet', 'main', 'discuss', 'rediscov', 'iter', 'formula', 'modif', 'kosmol', 'comment', 'critic', 'part', 'paper', 'trickov', 'herceg', 'sun', 'kosmol', 'treat', 'subject']","['interv', 'circular', 'formula', 'iter', 'polynomi', 'zero', 'complex', 'arithmet']"
24,1913,"['degre', 'freedom', 'precis', 'motion', 'stage', 'articl', 'present', 'design', 'perform', 'evalu', 'degre', 'freedom', 'piezoelectr', 'actuat', 'fine', 'motion', 'stage', 'use', 'dimension', 'error', 'compens', 'long', 'rang', 'translat', 'mechan', 'develop', 'singl', 'element', 'piezoelectr', 'linear', 'displac', 'actuat', 'capabl', 'translat', '900', 'potenti', 'electrod', 'axial', 'load', 'later', 'distort', 'present', 'finit', 'element', 'method', 'develop', 'use', 'evalu', 'reson', 'frequenc', 'stage', 'platform', 'complet', 'assembl', 'platform', 'payload', 'gener', 'error', 'approxim', 'finit', 'element', 'result', 'experiment', 'measur', 'valu', 'observ', 'complet', 'fine', 'motion', 'stage', 'provid', 'approxim', 'translat', 'rad', 'rotat', 'plane', 'motion', 'use', 'excit', 'rang', '1000', 'impuls', 'respons', 'indic', 'fundament', 'mode', 'reson', '162', 'measur', '650', 'payload', 'rigidli', 'mount', 'stage']","['degre', 'freedom', 'precis', 'motion', 'stage', 'articl', 'design', 'perform', 'evalu', 'degre', 'freedom', 'fine', 'motion', 'stage', 'dimension', 'error', 'compens', 'rang', 'translat', 'mechan', 'develop', 'singl', 'element', 'piezoelectr', 'linear', 'displac', 'actuat', 'capabl', 'translat', 'potenti', 'electrod', 'axial', 'load', 'later', 'distort', 'finit', 'element', 'method', 'use', 'evalu', 'reson', 'frequenc', 'platform', 'complet', 'assembl', 'platform', 'payload', 'gener', 'error', 'finit', 'element', 'result', 'valu', 'complet', 'fine', 'motion', 'stage', 'translat', 'rad', 'rotat', 'plane', 'motion', 'excit', 'rang', 'impuls', 'respons', 'fundament', 'mode', 'reson', 'payload', 'stage']","['900', 'mode', '1.67', 'fundament', 'long', 'payload', 'displac', 'finit', 'reson', 'element', 'compens', 'translat', 'freedom', 'rang', 'gm', 'actuat', 'motion', 'frequenc', 'fine', 'error', '1000', 'v', 'precis', 'stage', 'piezoelectr', 'piezoelectr', 'method', 'evalu', 'singl', 'perform', 'actuat', '650.0', 'platform', 'mechan', '0.93', 'degre', 'reson', 'micron', 'impuls', 'respons', 'design', 'linear', '3d', 'hz', '162']"
25,1816,"['hamiltonian', 'model', 'nonlinear', 'disturb', 'attenu', 'control', 'tcsc', 'improv', 'power', 'stabil', 'tackl', 'obstacl', 'appli', 'passiv', 'base', 'control', 'pbc', 'power', 'system', 'affin', 'non', 'linear', 'wide', 'exist', 'power', 'system', 'formul', 'standard', 'hamiltonian', 'use', 'pre', 'feedback', 'method', 'port', 'control', 'hamiltonian', 'dissip', 'pchd', 'model', 'thyristor', 'control', 'serial', 'compens', 'tcsc', 'establish', 'correspond', 'revis', 'hamiltonian', 'function', 'furthermor', 'employ', 'modifi', 'hamiltonian', 'function', 'directli', 'storag', 'function', 'non', 'linear', 'adapt', 'sub', 'gain', 'control', 'method', 'propos', 'solv', 'problem', 'sub', 'gain', 'disturb', 'attenu', 'hamiltonian', 'parametr', 'perturb', 'final', 'simul', 'result', 'present', 'verifi', 'valid', 'propos', 'control']","['hamiltonian', 'nonlinear', 'disturb', 'attenu', 'control', 'tcsc', 'power', 'stabil', 'tackl', 'obstacl', 'passiv', 'control', 'pbc', 'power', 'system', 'non', 'power', 'system', 'standard', 'hamiltonian', 'pre', 'feedback', 'method', 'port', 'hamiltonian', 'dissip', 'pchd', 'model', 'thyristor', 'serial', 'compens', 'tcsc', 'hamiltonian', 'function', 'hamiltonian', 'function', 'storag', 'function', 'linear', 'adapt', 'sub', 'gain', 'control', 'method', 'solv', 'problem', 'sub', 'gain', 'disturb', 'attenu', 'hamiltonian', 'parametr', 'perturb', 'simul', 'result', 'verifi', 'valid', 'control']","['serial', 'gain', 'stabil', 'base', 'l/sub', '2/', 'port', 'hamiltonian', 'affin', 'model', 'adapt', 'attenu', 'storag', 'feedback', 'control', 'thyristor', 'model', 'control', 'passiv', 'perturb', 'parametr', 'nonlinear', 'method', 'pre', 'disturb', 'power', 'function', 'dissip', 'compens']"
26,1484,"['portfolio', 'optim', 'random', 'magnet', 'problem', 'diversif', 'invest', 'independ', 'fluctuat', 'asset', 'reduc', 'risk', 'realiti', 'movement', 'asset', 'mutual', 'correl', 'knowledg', 'cross', 'correl', 'asset', 'price', 'movement', 'great', 'import', 'result', 'support', 'possibl', 'problem', 'find', 'invest', 'stock', 'expos', 'invest', 'fund', 'minimum', 'level', 'risk', 'analog', 'problem', 'find', 'magnet', 'random', 'magnet', 'interact', 'random', 'magnet', 'problem', 'given', 'cross', 'correl', 'matrix', 'stock', 'return', 'random', 'matrix', 'theori', 'allow', 'make', 'estim', 'outperform', 'standard', 'estim', 'term', 'construct', 'invest', 'carri', 'minimum', 'level', 'risk']","['portfolio', 'optim', 'random', 'magnet', 'problem', 'diversif', 'invest', 'asset', 'risk', 'realiti', 'movement', 'asset', 'knowledg', 'cross', 'correl', 'asset', 'price', 'movement', 'great', 'import', 'result', 'possibl', 'problem', 'invest', 'stock', 'invest', 'fund', 'minimum', 'level', 'risk', 'analog', 'problem', 'magnet', 'random', 'magnet', 'interact', 'magnet', 'problem', 'cross', 'correl', 'matrix', 'stock', 'return', 'random', 'matrix', 'theori', 'allow', 'estim', 'outperform', 'standard', 'estim', 'term', 'invest', 'minimum', 'level', 'risk']","['magnet', 'invest', 'invest', 'minimum', 'matrix', 'correl', 'risk', 'price', 'cross', 'movement', 'correl', 'magnet', 'asset', 'fund', 'level', 'optim', 'fluctuat', 'problem', 'random', 'glass', 'stock', 'spin', 'portfolio']"
27,1853,"['cherylann', 'silber', 'process', 'account', 'technologist', 'silber', 'compani', 'complet', 'make', 'specialti', 'workflow', 'process', 'analysi']","['cherylann', 'silber', 'process', 'technologist', 'silber', 'compani', 'complet', 'specialti', 'workflow', 'process', 'analysi']","['technologist', 'analysi', 'workflow', 'process', 'complet', 'account']"
